Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27602644,UHC_AVAILABILITY_SCORE,COUNTRY,CRI,YEAR,2019,,,,,,,,,83,83.33333,,,,2021-11-19T15:22:13Z,2015-2019,2015-01-01,2019-12-31
27602675,UHC_AVAILABILITY_SCORE,COUNTRY,CUB,YEAR,2019,,,,,,,,,81,80.55556,,,,2021-11-19T15:22:13Z,2015-2019,2015-01-01,2019-12-31
27602706,UHC_AVAILABILITY_SCORE,COUNTRY,CYP,YEAR,2019,,,,,,,,,56,56.25,,,,2021-11-19T15:22:14Z,2015-2019,2015-01-01,2019-12-31
27602737,UHC_AVAILABILITY_SCORE,COUNTRY,CZE,YEAR,2019,,,,,,,,,56,56.25,,,,2021-11-19T15:22:14Z,2015-2019,2015-01-01,2019-12-31
27602768,UHC_AVAILABILITY_SCORE,COUNTRY,DEU,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:15Z,2015-2019,2015-01-01,2019-12-31
27602799,UHC_AVAILABILITY_SCORE,COUNTRY,DJI,YEAR,2019,,,,,,,,,42,41.66667,,,,2021-11-19T15:22:15Z,2015-2019,2015-01-01,2019-12-31
27602830,UHC_AVAILABILITY_SCORE,COUNTRY,DMA,YEAR,2019,,,,,,,,,40,40.27778,,,,2021-11-19T15:22:16Z,2015-2019,2015-01-01,2019-12-31
27602861,UHC_AVAILABILITY_SCORE,COUNTRY,DNK,YEAR,2019,,,,,,,,,73,72.91667,,,,2021-11-19T15:22:17Z,2015-2019,2015-01-01,2019-12-31
27602892,UHC_AVAILABILITY_SCORE,COUNTRY,DOM,YEAR,2019,,,,,,,,,53,53.47222,,,,2021-11-19T15:22:17Z,2015-2019,2015-01-01,2019-12-31
27602923,UHC_AVAILABILITY_SCORE,COUNTRY,DZA,YEAR,2019,,,,,,,,,85,85.41667,,,,2021-11-19T15:22:18Z,2015-2019,2015-01-01,2019-12-31
27602954,UHC_AVAILABILITY_SCORE,COUNTRY,ECU,YEAR,2019,,,,,,,,,67,67.36111,,,,2021-11-19T15:22:18Z,2015-2019,2015-01-01,2019-12-31
27602985,UHC_AVAILABILITY_SCORE,COUNTRY,EGY,YEAR,2019,,,,,,,,,73,72.91667,,,,2021-11-19T15:22:19Z,2015-2019,2015-01-01,2019-12-31
27603016,UHC_AVAILABILITY_SCORE,COUNTRY,ERI,YEAR,2019,,,,,,,,,44,43.75,,,,2021-11-19T15:22:19Z,2015-2019,2015-01-01,2019-12-31
27603047,UHC_AVAILABILITY_SCORE,COUNTRY,ESP,YEAR,2019,,,,,,,,,79,79.16667,,,,2021-11-19T15:22:20Z,2015-2019,2015-01-01,2019-12-31
27603078,UHC_AVAILABILITY_SCORE,COUNTRY,EST,YEAR,2019,,,,,,,,,71,70.83333,,,,2021-11-19T15:22:21Z,2015-2019,2015-01-01,2019-12-31
27603109,UHC_AVAILABILITY_SCORE,COUNTRY,ETH,YEAR,2019,,,,,,,,,86,86.11111,,,,2021-11-19T15:22:21Z,2015-2019,2015-01-01,2019-12-31
27603140,UHC_AVAILABILITY_SCORE,COUNTRY,FIN,YEAR,2019,,,,,,,,,71,70.83333,,,,2021-11-19T15:22:22Z,2015-2019,2015-01-01,2019-12-31
27603171,UHC_AVAILABILITY_SCORE,COUNTRY,FJI,YEAR,2019,,,,,,,,,53,53.47222,,,,2021-11-19T15:22:22Z,2015-2019,2015-01-01,2019-12-31
27603202,UHC_AVAILABILITY_SCORE,COUNTRY,FRA,YEAR,2019,,,,,,,,,71,70.83333,,,,2021-11-19T15:22:23Z,2015-2019,2015-01-01,2019-12-31
27603233,UHC_AVAILABILITY_SCORE,COUNTRY,FSM,YEAR,2019,,,,,,,,,34,34.02778,,,,2021-11-19T15:22:23Z,2015-2019,2015-01-01,2019-12-31
27603264,UHC_AVAILABILITY_SCORE,COUNTRY,GAB,YEAR,2019,,,,,,,,,42,41.66667,,,,2021-11-19T15:22:24Z,2015-2019,2015-01-01,2019-12-31
27603295,UHC_AVAILABILITY_SCORE,COUNTRY,GBR,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:24Z,2015-2019,2015-01-01,2019-12-31
27603326,UHC_AVAILABILITY_SCORE,COUNTRY,GEO,YEAR,2019,,,,,,,,,85,85.41667,,,,2021-11-19T15:22:24Z,2015-2019,2015-01-01,2019-12-31
27603357,UHC_AVAILABILITY_SCORE,COUNTRY,GHA,YEAR,2019,,,,,,,,,81,80.55556,,,,2021-11-19T15:22:25Z,2015-2019,2015-01-01,2019-12-31
27603388,UHC_AVAILABILITY_SCORE,COUNTRY,GIN,YEAR,2019,,,,,,,,,72,72.22222,,,,2021-11-19T15:22:26Z,2015-2019,2015-01-01,2019-12-31
27603419,UHC_AVAILABILITY_SCORE,COUNTRY,GMB,YEAR,2019,,,,,,,,,81,80.55556,,,,2021-11-19T15:22:26Z,2015-2019,2015-01-01,2019-12-31
27603450,UHC_AVAILABILITY_SCORE,COUNTRY,GNB,YEAR,2019,,,,,,,,,72,72.22222,,,,2021-11-19T15:22:27Z,2015-2019,2015-01-01,2019-12-31
